avaliacao_id;categoria;created_at;id;obrigatoria;opcoes;ordem;pergunta;peso;tipo
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Cognitivas;2026-01-26 14:25:45.125277+00;d3c03ff0-7ac1-4c05-852b-13371aa7fd7c;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";6;O seu trabalho exige que tome decisões difíceis?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Emocionais;2026-01-26 14:25:45.125277+00;ab0df99b-6df9-43f5-84b6-e1277b69e5b0;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";7;O seu trabalho te exige emocionalmente?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Influência no Trabalho;2026-01-26 14:25:45.125277+00;a2628d1c-0c2d-495d-8f59-ac45e89ebc27;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";8;Tem um elevado grau de influência no seu trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Influência no Trabalho;2026-01-26 14:25:45.125277+00;5189bac5-6d9f-463e-b9f7-b241fe9d7fba;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";9;Participa na escolha das pessoas com quem trabalha?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Influência no Trabalho;2026-01-26 14:25:45.125277+00;235efc10-dde2-43fd-afc7-e84b1bf2ecc3;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";10;Pode influenciar a quantidade de trabalho que lhe compete?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Influência no Trabalho;2026-01-26 14:25:45.125277+00;fcede3a8-92cb-4590-bd38-41cb5e2c780b;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";11;Tem alguma influência sobre o tipo de tarefas que faz?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Possibilidades de Desenvolvimento;2026-01-26 14:25:45.125277+00;0e53c06b-c793-418b-921f-cc1eede2abe6;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";12;O seu trabalho exige que tenha iniciativa?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Possibilidades de Desenvolvimento;2026-01-26 14:25:45.125277+00;984f17f5-dc1c-4181-b5f2-cabc9efe1c6c;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";13;O seu trabalho permite-lhe aprender coisas novas?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Possibilidades de Desenvolvimento;2026-01-26 14:25:45.125277+00;78365e96-7999-44e2-94dd-ccc5f6ca2780;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";14;O seu trabalho permite-lhe usar as suas habilidades ou perícias?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Previsibilidade;2026-01-26 14:25:45.125277+00;cb2110be-b3e8-4fa7-b4c4-7a6ae5bbffed;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";15;No seu local de trabalho, é informado com antecedência sobre decisões importantes, mudanças ou planos para o futuro?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Previsibilidade;2026-01-26 14:25:45.125277+00;717952a7-9e03-42e0-9721-f33278af0287;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";16;Recebe toda a informação de que necessita para fazer bem o seu trabalho? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Transparência do papel laboral desempenhado;2026-01-26 14:25:45.125277+00;0de6fb3d-a7e5-4c58-9116-edbb7ddc7014;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";17;O seu trabalho apresenta objetivos claros?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Transparência do papel laboral desempenhado;2026-01-26 14:25:45.125277+00;b8077a33-c61c-412d-82d3-e97920743374;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";18;Sabe exatamente quais as suas responsabilidades?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Transparência do papel laboral desempenhado;2026-01-26 14:25:45.125277+00;cb45e730-df15-4f06-bb8a-66d2273f10fe;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";19;Sabe exatamente o que é esperado de você?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Recompensas;2026-01-26 14:25:45.125277+00;5daf5539-6801-4dbf-9206-f2f2e4b2cf5d;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";20;O seu trabalho é reconhecido e apreciado pela gerência?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Recompensas;2026-01-26 14:25:45.125277+00;15d1ac6e-2d80-4089-bfd0-e03a63b4c139;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";21;A gerência do seu local de trabalho respeita-o?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Recompensas;2026-01-26 14:25:45.125277+00;3a2c6e37-e477-410b-ab87-4980a5d8a5fe;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";22;É tratado de forma justa no seu local de trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflitos Laborais;2026-01-26 14:25:45.125277+00;02977605-c218-4648-a574-13f1f7561612;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";23;Faz coisas no seu trabalho que uns concordam mas outros não?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflitos Laborais;2026-01-26 14:25:45.125277+00;2682af8c-8d15-4f1e-81b3-ad7854104c29;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";24;Por vezes tem que fazer coisas que deveriam ser feitas de outra maneira?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflitos Laborais;2026-01-26 14:25:45.125277+00;1543628f-14a1-42d5-8669-21a56710c0c3;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";25;Por vezes tem que fazer coisas que considera desnecessárias?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de colegas;2026-01-26 14:25:45.125277+00;3d2a86cc-53f5-41e6-bbf2-92349c2a65c2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";26;Com que frequência tem ajuda e apoio dos seus colegas de trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de colegas;2026-01-26 14:25:45.125277+00;b1bb26a8-95e6-487b-b472-c136a2714165;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";27;Com que frequência os seus colegas estão dispostos a ouvi-lo(a) sobre os seus problemas de trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de colegas;2026-01-26 14:25:45.125277+00;71bfbf2a-72f3-4d7d-b331-611428430fc1;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";28;Com que frequência os seus colegas falam com você acerca do seu desempenho laboral?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de superiores;2026-01-26 14:25:45.125277+00;19c7c04e-6a94-4990-837b-6bb8555afe2f;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";29;Com que frequência o seu superior imediato fala com você sobre como está a decorrer o seu trabalho? ;5;multipla_escolha
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Quantitativas;2026-03-01 18:14:51.518913+00;7f79944c-7b9b-44f8-aeb2-374b127d3ffd;true;[];2;Com que frequência não tem tempo para completar todas as tarefas do seu trabalho?;1;escala
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de superiores;2026-01-26 14:25:45.125277+00;5c0be5b1-e12b-409a-9049-5b7f2f75a36a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";30;Com que frequência tem ajuda e apoio do seu superior imediato?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Apoio social de superiores;2026-01-26 14:25:45.125277+00;fe625c1b-0f14-442c-a739-fc0ef2452690;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";31;Com que frequência o seu superior imediato fala com você em relação ao seu desempenho laboral?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comunidade social no trabalho;2026-01-26 14:25:45.125277+00;061ef3fd-66c1-4ae1-b4b0-cd85f3500dcb;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";32;Existe um bom ambiente de trabalho entre você e os seus colegas?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comunidade social no trabalho;2026-01-26 14:25:45.125277+00;a47f7b5f-805f-48d7-8a06-5ff23b5ddb9a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";33;Existe uma boa cooperação entre os seus colegas de trabalho? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comunidade social no trabalho;2026-01-26 14:25:45.125277+00;ab9afd3a-c6b0-40b4-945c-ad08180ea2db;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";34;No seu local de trabalho sente-se parte de uma comunidade?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Qualidade da liderança;2026-01-26 14:25:45.125277+00;fd802de3-e9c3-4b8b-8778-d236c4331d11;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";35;Em relação à sua chefia direta até que ponto considera que oferece aos indivíduos e ao grupo boas oportunidades de desenvolvimento?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Qualidade da liderança;2026-01-26 14:25:45.125277+00;7e18c6e0-8e25-4ed9-a975-091428464d0a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";36;Em relação à sua chefia direta até que ponto considera que da prioridade à satisfação no trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Qualidade da liderança;2026-01-26 14:25:45.125277+00;fe4527cd-11cd-489c-a755-20fa916b8f65;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";37;Em relação à sua chefia direta até que ponto considera que é bom no planeamento do trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Qualidade da liderança;2026-01-26 14:25:45.125277+00;2172e913-4a8d-45a9-8ca7-9fc71d18d865;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";38;Em relação à sua chefia direta até que ponto considera que é bom em resolver conflitos?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança horizontal;2026-01-26 14:25:45.125277+00;1b2905fc-993a-43aa-8da5-1cd59c8c20fe;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";39;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Os funcionários ocultam informações uns dos outros?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança horizontal;2026-01-26 14:25:45.125277+00;2a7e0100-5062-43c7-a962-f7261f6978e4;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";40;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Os funcionários ocultam informação da gerência? ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança horizontal;2026-01-26 14:25:45.125277+00;a6b286ef-8450-4137-9cc4-f2d55ff1869a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";41;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Os funcionários confiam uns nos outros de um modo geral? ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança vertical;2026-01-26 14:25:45.125277+00;942a2551-93e1-4af3-9d8c-b6dd962d1828;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";42;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

A gerência confia nos seus funcionários para fazerem o seu trabalho bem? ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança vertical;2026-01-26 14:25:45.125277+00;28cc43ec-fa6b-4e0f-a265-1e4f894f2f32;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";43;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Confia na informação que lhe é transmitida pela gerência?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Confiança vertical;2026-01-26 14:25:45.125277+00;662de94d-d15e-4598-93e2-6a1d6d56d715;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";44;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

A gerência oculta informação aos seus funcionários?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Justiça e respeito;2026-01-26 14:25:45.125277+00;61c40b17-501f-42a2-8448-d41a18bb0f88;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";45;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Os conflitos são resolvidos de uma forma justa?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Justiça e respeito;2026-01-26 14:25:45.125277+00;184ab71f-1a9e-41dc-939c-34e7a3c1e0f7;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";46;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

As sugestões dos funcionários são tratadas de forma séria pela gerência?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Justiça e respeito;2026-01-26 14:25:45.125277+00;c750281a-558d-486b-9eda-eb9ce58aafdf;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";47;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

O trabalho é igualmente distribuído entre os funcionários?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Auto-eficácia;2026-01-26 14:25:45.125277+00;c2a51937-5b6a-4728-96e9-6ffc7f28d594;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";48;"(ESTA QUESTÃO REFERE-SE AO SEU LOCAL DE TRABALHO COMO UM TODO)

Sou sempre capaz de resolver problemas, se tentar o suficiente. ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Auto-eficácia;2026-01-26 14:25:45.125277+00;7cabdff6-9c60-47f4-951b-371fca84da00;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";49;É fácil seguir os meus planos e atingir os meus objetivos.;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Significado do trabalho;2026-01-26 14:25:45.125277+00;f53965c8-31d8-438c-a099-741286ea8da3;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";50;O seu trabalho tem algum significado para você?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Significado do trabalho;2026-01-26 14:25:45.125277+00;8c39cd39-5621-4b0c-9385-5de6afbe7430;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";51;Sente que o seu trabalho é importante?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Significado do trabalho;2026-01-26 14:25:45.125277+00;3d05bd93-6ec7-4e8b-81ff-d81b570eea15;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";52;Sente-se motivado e envolvido com o seu trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Compromisso face ao local de trabalho;2026-01-26 14:25:45.125277+00;b9260bb8-cf34-414f-ad4a-228931f298b9;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";53;Gosta de falar com os outros sobre o seu local de trabalho?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Compromisso face ao local de trabalho;2026-01-26 14:25:45.125277+00;33243321-ad4f-4894-a843-ecf59b5edaf4;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";54;Sente que os problemas do seu local de trabalho são seus também?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Satisfação no trabalho;2026-01-26 14:25:45.125277+00;3f3ba676-d59d-4b12-a615-210be43e1897;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";55;Em relação ao seu trabalho em geral, quão satisfeito está com as suas perspectivas de trabalho? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Satisfação no trabalho;2026-01-26 14:25:45.125277+00;9abe90bb-455b-4edd-843c-2f720e90ec8f;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";56;Em relação ao seu trabalho em geral, quão satisfeito está com as condições físicas do seu local de trabalho? ;5;multipla_escolha
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Quantitativas;2026-03-01 18:14:51.518913+00;bf97419d-2059-46b7-ad55-30329438489d;true;[];3;Precisa fazer horas-extra?;1;escala
29e94771-de91-49eb-bcd2-150bf9ea3d71;Satisfação no trabalho;2026-01-26 14:25:45.125277+00;de17bb14-ab94-4ef9-a03c-319e89fe44bd;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";57;Em relação ao seu trabalho em geral, quão satisfeito está com a forma como as suas capacidades são utilizadas?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Satisfação no trabalho;2026-01-26 14:25:45.125277+00;ee9b2aab-cb4b-4df9-a925-94330c89c7be;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";58;Em relação ao seu trabalho em geral, quão satisfeito está com o seu trabalho de uma forma global?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Insegurança Laboral;2026-01-26 14:25:45.125277+00;6b0e2152-6279-4f08-823f-d8b67ff36d2f;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";59;Sente-se preocupado em ficar desempregado?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Saúde Geral;2026-01-26 14:25:45.125277+00;cb79b19b-1efb-4b34-aebc-d2a7a1eebd49;true;"[""Excelente"",""Muito boa "",""Boa"",""Razoável"",""Deficitária""]";60;Em geral, sente que a sua saúde é:;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflito trabalho/ família;2026-01-26 14:25:45.125277+00;213735c3-abb8-4996-9656-0f544c87dcfb;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";61;"(ESTA QUESTÃO REFERE-SE AO MODO COMO O SEU TRABALHO AFETA A SUA VIDA PRIVADA)

Sente que o seu trabalho lhe exige muita ENERGIA que acaba por afetar a sua vida privada negativamente? ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflito trabalho/ família;2026-01-26 14:25:45.125277+00;58ad119f-43ee-45b6-8373-e8fe867636dd;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";62;"(ESTA QUESTÃO REFERE-SE AO MODO COMO O SEU TRABALHO AFETA A SUA VIDA PRIVADA)

Sente que o seu trabalho lhe exige muito TEMPO que acaba por afetar a sua vida privada negativamente? ";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Conflito trabalho/ família;2026-01-26 14:25:45.125277+00;98b1795d-e3fa-44ca-9de0-d6544f3456f7;true;"[""Nada/ quase nada"",""Um pouco"",""Moderadamente"",""Muito"",""Extremamente""]";63;"(ESTA QUESTÃO REFERE-SE AO MODO COMO O SEU TRABALHO AFETA A SUA VIDA PRIVADA)

A sua família e os seus amigos dizem-lhe que trabalha demais?";5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Problemas em dormir;2026-01-26 14:25:45.125277+00;758bebd8-4543-4416-9929-822faabf9223;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";64;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS sentiu dificuldade para dormir? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Problemas em dormir;2026-01-26 14:25:45.125277+00;d5fceb0e-4717-4c97-b02b-fe95607d8238;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";65;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS sentiu que acordou várias vezes durante a noite e depois não conseguia adormecer novamente? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Burnout;2026-01-26 14:25:45.125277+00;4ae7e87d-120a-41c4-b180-508c5d83c220;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";66;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS se sentiu fisicamente exausto?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Burnout;2026-01-26 14:25:45.125277+00;09ae0301-0025-45c1-a9b6-b6270ece6a78;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";67;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS se sentiu emocionalmente exausto? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Stress;2026-01-26 14:25:45.125277+00;15fabb59-e836-4327-9cb5-764633ec9f8b;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";68;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS se sentiu irritado?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Stress;2026-01-26 14:25:45.125277+00;4845dc04-a01a-424a-b705-bb9b73aab829;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";69;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS se sentiu ansioso? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Sintomas depressivos;2026-01-26 14:25:45.125277+00;c4322b82-a10e-4f74-b5a1-73d99121a87d;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";70;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS se sentiu triste?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Sintomas depressivos;2026-01-26 14:25:45.125277+00;0c3cc388-bd6c-48dc-96dc-ea51e442f8d2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";71;Com que frequência DURANTE AS ÚLTIMAS 4 SEMANAS sentiu falta de interesse por coisas cotidianas? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comportamentos ofensivos ;2026-01-26 14:25:45.125277+00;3dfc18cd-69bc-4f8c-91a0-24f6fbacb7f8;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";72;Nos ÚLTIMOS 12 MESES, no seu LOCAL DE TRABALHO tem sido alvo de insultos ou provocações verbais?  ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comportamentos ofensivos ;2026-01-26 14:25:45.125277+00;c69004fe-ed08-4e0a-bca6-1ab659f987c2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";73;Nos ÚLTIMOS 12 MESES, no seu LOCAL DE TRABALHO tem sido exposto a assédio sexual indesejado?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comportamentos ofensivos ;2026-01-26 14:25:45.125277+00;5188a936-c403-499d-8543-9655d1166cce;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";74;Nos ÚLTIMOS 12 MESES, no seu LOCAL DE TRABALHO tem sido exposto a ameaças de violência? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Comportamentos ofensivos ;2026-01-26 14:25:45.125277+00;ab760be2-838a-49a8-a0fd-b2d3f233c536;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes"",""Frequentemente"",""Sempre""]";75;Nos ÚLTIMOS 12 MESES, no seu LOCAL DE TRABALHO tem sido exposto a violência física?;5;multipla_escolha
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Ritmo de Trabalho;2026-03-01 18:14:51.518913+00;2ad9a902-7072-4424-9092-a21fae6119e6;true;[];4;Precisa trabalhar muito rapidamente?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Cognitivas;2026-03-01 18:14:51.518913+00;2cd8c441-e7a7-4127-aac1-6fbe47fbd96f;true;[];5;O seu trabalho exige a sua atenção constante?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Cognitivas;2026-03-01 18:14:51.518913+00;a1a801a1-674c-40c6-a241-62dc8eca442c;true;[];6;O seu trabalho requer que seja bom a propor novas ideias?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Cognitivas;2026-03-01 18:14:51.518913+00;34c12c5a-6912-49e4-b063-8255a71ad3e3;true;[];7;O seu trabalho exige que tome decisões difíceis?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Emocionais;2026-03-01 18:14:51.518913+00;c06f3d42-d028-40b4-b5a0-3a18141414ca;true;[];8;O seu trabalho exige emocionalmente de si?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Influência no Trabalho;2026-03-01 18:14:51.518913+00;f8c5180c-69e9-49b1-b938-8f8227219bc0;true;[];9;Tem um elevado grau de influência no seu trabalho?;1;escala
